sample,DGCCA_16,DGCCA_28,DGCCA_31,DGCCA_38,DGCCA_71,DGCCA_82,DGCCA_88
TCGA-GM-A2DA-01,-0.048441786,-0.015524199,0.040076554,-0.013974273,-0.013115094,0.035647184,-0.07241143
TCGA-GM-A2DB-01,0.054337036,-0.040349435,0.001526138,-0.028016878,0.05469556,-0.0315462,0.08310375
TCGA-GM-A2DC-01,0.0047580227,-0.08650513,0.090592496,0.019591486,0.04207181,-0.04615802,-0.050725915
TCGA-GM-A2DD-01,0.00291969,-0.05093223,0.0018743178,-0.051229592,-0.0057400237,-0.014904495,-0.02854999
TCGA-GM-A2DF-01,-0.026829835,-0.03618644,-0.04700349,-0.12768623,-0.029042253,0.11650162,0.07947707
TCGA-GM-A2DH-01,0.1601737,-0.039803304,0.005440103,0.039370615,0.050717857,-0.008708875,0.0095004095
TCGA-GM-A2DI-01,-0.103498764,-0.0138143245,0.077903986,0.016260864,0.0023028404,-0.038358185,-0.029909803
TCGA-GM-A2DK-01,-0.04335162,0.02205379,-0.05992243,-0.021051938,0.0058137975,-0.012710229,-0.03913089
TCGA-GM-A2DL-01,0.02656401,-0.064190574,-0.02725965,0.06721207,-0.0028260164,0.036922608,0.08821772
TCGA-GM-A2DM-01,-0.025380127,0.11686838,-0.023427451,0.12548162,-0.030396499,-0.02566728,0.027554484
TCGA-GM-A2DN-01,-0.09407063,-0.040408194,-0.090817034,-0.006903929,0.06222278,-0.046214093,-0.069961384
TCGA-GM-A2DO-01,0.14942016,0.13282596,0.019489044,-0.0064447685,-0.030794673,0.018191563,0.07036098
TCGA-GM-A3NW-01,-0.12735875,-0.04583853,0.16531086,-0.07355707,0.019928372,0.07685445,-0.06542389
TCGA-GM-A3NY-01,-0.03238623,0.058736693,-0.06480875,-0.0076448037,-0.018140178,0.072443604,-0.015629265
TCGA-GM-A3XG-01,0.09434559,0.048984732,0.013837092,-0.050749827,-0.022372268,-0.06655711,-0.12746458
TCGA-GM-A3XL-01,-0.006162309,0.01555307,-0.03143346,-0.052701436,0.042535353,-0.038954288,-0.114758775
TCGA-GM-A3XN-01,-0.063073814,0.033109866,-0.037844103,0.02273867,0.03075927,0.067774124,0.0902873
TCGA-GM-A4E0-01,-0.18630013,-0.045463324,-0.07495044,-0.13385843,-0.0056308643,0.014024996,0.16879645
TCGA-GM-A5PV-01,-0.24211739,0.010707172,-0.024172297,0.05340182,-0.019237459,0.07205229,0.024601059
TCGA-GM-A5PX-01,-0.07775366,0.0018449294,-0.00480405,-0.032028243,-0.053420912,-0.021019444,0.09092164
TCGA-HN-A2NL-01,-0.093661815,0.034982175,-0.07580641,-0.04612568,0.032621685,0.017522234,0.033890087
TCGA-HN-A2OB-01,0.04406551,-0.044207174,0.020839825,-0.030569969,0.028945168,-0.0130280685,-0.09049695
TCGA-JL-A3YW-01,-0.08543944,-8.986602e-06,0.067528404,0.044052307,0.03718532,0.04584917,-0.06325432
TCGA-JL-A3YX-01,-0.044360764,-0.054163195,-0.040144984,-0.052853994,0.05931895,0.019831037,-0.011453486
TCGA-LD-A66U-01,-0.01549906,-0.01556595,-0.08066173,0.11668636,0.020314077,0.053852767,-0.051552434
TCGA-LD-A74U-01,-0.1213608,-0.029373225,0.08716071,0.05444589,0.027064752,-0.060543302,-0.09045335
TCGA-LD-A7W5-01,0.030798428,-0.041979715,0.06367179,-0.014572749,0.04375608,-0.08816431,-0.08460651
TCGA-LD-A7W6-01,-0.10403603,0.07152004,-0.083395466,-0.025392981,0.027734658,0.0029168746,-0.10590552
TCGA-LD-A9QF-01,0.06883143,-0.12261957,0.026837992,-0.07211935,0.033799898,-0.07233172,-0.012064042
TCGA-LL-A440-01,-0.09045589,-0.06913382,-0.042927608,-0.043041132,-0.015290206,0.056918625,0.050493527
TCGA-LL-A441-01,0.035368383,0.042183485,0.12423145,-0.008107691,-0.042835284,0.1700346,-0.0016141578
TCGA-LL-A442-01,-0.025529303,0.10926697,-0.110529535,-0.038631286,0.06035609,-0.13103229,0.010555342
TCGA-LL-A50Y-01,-0.07811859,-0.033837825,0.053539023,-0.029464182,-0.021870565,0.039155688,0.011020849
TCGA-LL-A5YL-01,-0.09265008,0.003721096,-0.06608819,0.026137708,0.03338317,-0.0825883,-0.04663704
TCGA-LL-A5YM-01,0.056156605,0.06514319,-0.030858109,-0.054029558,0.008954129,0.05444422,-0.008162464
TCGA-LL-A5YN-01,-0.021569429,-0.062109806,-0.051649716,-0.03134329,0.07614664,0.013012469,0.109247126
TCGA-LL-A5YO-01,0.06741875,-0.021019332,-0.16190372,0.031296533,-0.041763075,-0.043695375,0.039066404
TCGA-LL-A5YP-01,0.0672082,0.009725537,-0.017236713,0.008186392,-0.022734808,0.13242978,0.029401882
TCGA-LL-A6FP-01,0.11703615,-0.08362438,0.037037876,-0.006851403,-0.012218755,-0.0063919905,-0.06385374
TCGA-LL-A6FQ-01,-0.119733945,0.111339964,-0.042629894,-0.02368596,0.012799942,0.07453712,0.05405145
TCGA-LL-A6FR-01,-0.089764796,0.029659353,0.102865,0.012529158,-0.036683932,-0.06698522,-0.032155205
TCGA-LL-A73Y-01,0.035883065,0.0057039396,-0.06562584,0.0015911454,0.029753802,-0.003293571,0.016641023
TCGA-LL-A73Z-01,0.008166045,-0.033857856,0.05580921,0.032033987,0.019404925,0.060983125,0.10610047
TCGA-LL-A740-01,0.007985411,0.057099238,-0.08724391,-0.010189644,-5.939775e-05,0.033146206,0.0034006475
TCGA-LL-A7SZ-01,-0.023237063,-0.06953616,0.07802092,0.020095717,-0.018424992,0.0071895802,-0.10382528
TCGA-LL-A7T0-01,-0.0749166,0.02010652,-0.0065674996,0.015587843,0.037301905,0.048804846,0.018320203
TCGA-LL-A8F5-01,-0.10234791,-0.026742717,0.013959324,-0.11250148,0.02611766,0.007204523,-0.058420576
TCGA-LL-A9Q3-01,-0.02330741,-0.0044666417,0.0039474415,-0.046868768,0.033596747,-0.014193404,-0.007808456
TCGA-LQ-A4E4-01,-0.028277224,0.012554249,0.09699069,0.0054145176,0.02016013,0.0071997056,0.096906126
TCGA-MS-A51U-01,-0.11684835,0.0121771265,0.16884458,0.037736244,-0.03313943,-0.0792444,-0.005613899
TCGA-OK-A5Q2-01,0.0592713,-0.004117941,-0.11285518,0.025350414,-0.016815156,0.0641525,-0.031868
TCGA-OL-A5D6-01,0.017648408,2.9334176e-06,-0.15350373,0.057948027,0.04945732,-0.08037843,0.13196126
TCGA-OL-A5D7-01,-0.010547696,0.1025709,0.102291845,0.052518267,0.015877025,-0.04818128,0.049079325
TCGA-OL-A5D8-01,0.015924266,-0.020743417,-0.009294763,0.040080022,-0.003606639,-0.027737329,-0.023778616
TCGA-OL-A5DA-01,-0.016028315,-0.10926401,-0.11079246,0.040678706,-0.03200832,0.19369213,-0.10103116
TCGA-OL-A5RU-01,0.032002337,-0.0062801475,0.070545375,0.08873788,-0.014519536,0.048957106,-0.010784042
TCGA-OL-A5RV-01,0.113908015,-0.06285091,0.090532295,-0.07886119,0.034031305,-0.04665654,-0.019213416
TCGA-OL-A5RW-01,0.05419194,-0.026931848,0.14441174,0.010331952,0.0041853464,-0.020253189,0.23055696
TCGA-OL-A5RX-01,0.075975694,-0.037824545,-0.18545721,-0.011263504,-0.057562094,-0.038392853,0.123072736
TCGA-OL-A5RY-01,0.02461521,0.006045553,0.02968609,-0.031677797,-0.009926725,-0.03572363,-0.112279445
TCGA-OL-A5RZ-01,0.02857685,-0.033349823,0.027231086,0.049232274,0.009498068,0.23142612,0.07739741
TCGA-OL-A5S0-01,-0.07593566,-0.01582111,0.12533191,0.011908243,-0.009749516,-0.093878485,0.0058780597
TCGA-OL-A66I-01,0.005445103,-0.0020532105,-0.20928656,-0.07897875,-0.019149503,0.013602886,-0.10242823
TCGA-OL-A66J-01,0.048058443,0.06421398,-0.0073232935,0.018186131,-0.0068727396,0.09664327,-0.04212449
TCGA-OL-A66K-01,0.10588731,0.018838346,-0.015476142,-0.08318189,0.00410613,-0.028163044,-0.1446633
TCGA-OL-A66L-01,-0.021243135,0.04127014,0.056267377,-0.047797296,-0.0022496253,-0.09361317,-0.023135914
TCGA-OL-A66N-01,0.0047047827,0.004261665,-0.053014558,0.03720188,0.00085354975,0.18562786,-0.0635271
TCGA-OL-A66O-01,-0.06888961,0.09181166,-0.009426533,0.10438634,0.05035574,-0.060963426,-0.06696901
TCGA-OL-A66P-01,-0.024476992,0.033471286,0.1935413,0.04052145,0.011505731,-0.09518558,0.05751931
TCGA-OL-A6VO-01,0.030391194,0.0067350236,0.038224235,0.026641997,-0.03562668,-0.017365955,-0.0009807718
TCGA-OL-A6VQ-01,-0.035127338,-0.061090596,-0.2095017,-0.011234175,0.034058765,-0.089759834,-0.06821831
TCGA-OL-A6VR-01,-0.010056699,-0.03633574,-0.1390892,-0.015931236,-0.030666526,0.064336106,-0.012293737
TCGA-OL-A97C-01,0.0067666937,-0.12230881,0.007024353,0.051496953,-0.05070326,0.24448293,0.11562787
TCGA-PE-A5DC-01,-0.007185742,0.057219744,-0.026670152,0.090609536,0.008023878,0.10220397,-0.03238914
TCGA-PE-A5DD-01,-0.04195991,-0.028598325,0.046225887,0.05492138,0.00761841,0.0006975437,-0.082584366
TCGA-PE-A5DE-01,0.016177613,0.055788133,-0.10231172,0.007023684,-0.019676726,0.09055331,0.050612006
TCGA-PL-A8LV-01,0.03417981,-0.09576489,0.0745954,-0.084524654,-0.042594522,0.055320706,0.037506953
TCGA-PL-A8LX-01,-0.034397505,0.070153825,-0.159672,0.13099629,-0.00063055614,0.08334537,-0.04736206
TCGA-PL-A8LY-01,0.03446599,0.00435475,0.11587025,-0.05670101,0.00013662386,0.016608017,0.037417743
TCGA-PL-A8LZ-01,0.025263714,0.051687084,0.0070898146,0.020850655,-0.021330856,0.07647229,-0.016838484
TCGA-S3-A6ZF-01,-0.036905453,0.027144786,0.0389584,0.011286445,0.037706986,0.112919904,-0.14389902
TCGA-S3-A6ZG-01,-0.036208548,-0.041463364,-0.06416967,-0.053559676,-0.021592893,0.05078062,0.005481722
TCGA-S3-A6ZH-01,0.00049694494,0.065417215,-0.042473618,0.037920482,-0.0068217427,0.22923456,-0.013903177
TCGA-S3-AA0Z-01,-0.021156674,-0.047363248,-0.082634486,-0.029863447,-0.049628597,-0.08087812,-0.03722205
TCGA-S3-AA10-01,-0.022077197,0.042389788,0.010469537,0.08280437,-0.0002568432,-0.14764358,-0.010617048
TCGA-S3-AA11-01,0.03285343,0.06236179,-0.023213157,0.010584491,0.011004515,-0.15916815,-0.06230238
TCGA-S3-AA12-01,-0.016099578,-0.0452517,0.06981027,-0.030517941,-0.018905655,0.048034176,-0.12633266
TCGA-S3-AA14-01,0.060993142,0.019953636,0.03315449,-0.034557004,0.0067964233,-0.10647232,-0.06318559
TCGA-S3-AA15-01,0.017339436,0.048048764,0.16533269,-0.02798061,-0.002094628,0.1738372,-0.07810061
TCGA-S3-AA17-01,0.039124086,-0.008821456,-0.10558348,0.07096305,-0.0043779225,-0.161679,0.0545876
TCGA-UL-AAZ6-01,-0.030852132,0.028444985,-0.0073801223,-0.026776442,-0.0038418476,0.12545289,-0.039179876
TCGA-UU-A93S-01,-0.0032027627,0.0530728,-0.052554443,0.0063021043,-0.022538189,-0.21114485,-0.024216037
TCGA-V7-A7HQ-01,0.0016881095,-0.0150898965,-0.025308434,0.03357212,0.005271654,-0.018180082,-0.046893314
TCGA-W8-A86G-01,-0.048553444,0.04414522,0.034789182,-0.021106888,0.008180269,-0.060825795,-0.009345078
TCGA-WT-AB41-01,-0.019507624,-0.036486976,-0.08988668,-0.019314954,-0.022129722,0.095006235,-0.011550841
TCGA-WT-AB44-01,-0.013360883,0.03224921,-0.06967704,0.018270995,0.016160125,-0.057799716,0.11418625
TCGA-XX-A899-01,0.022087466,0.07023081,0.18221383,0.025569525,0.0076411865,-0.17581312,-0.00036378377
TCGA-XX-A89A-01,-0.038190454,-0.02528907,0.16935135,-0.031164736,-0.049530413,-0.003418288,0.09111054
TCGA-Z7-A8R5-01,0.028006213,0.039216593,0.048201833,0.013288306,0.017110663,0.071547285,0.043258615
TCGA-Z7-A8R6-01,-0.012367887,-0.040965326,0.08977425,-0.050869957,-0.0106198015,-0.021051232,-0.024054276
