sample,DGCCA_1,DGCCA_2,DGCCA_3,DGCCA_4,DGCCA_5,DGCCA_6,DGCCA_7,DGCCA_8,DGCCA_9,DGCCA_10,DGCCA_11,DGCCA_12,DGCCA_13,DGCCA_14,DGCCA_15,DGCCA_16,DGCCA_17,DGCCA_18,DGCCA_19,DGCCA_20,DGCCA_21,DGCCA_22,DGCCA_23,DGCCA_24,DGCCA_25,DGCCA_26,DGCCA_27,DGCCA_28,DGCCA_29,DGCCA_30,DGCCA_31,DGCCA_32,DGCCA_33,DGCCA_34,DGCCA_35,DGCCA_36,DGCCA_37,DGCCA_38,DGCCA_39,DGCCA_40,DGCCA_41,DGCCA_42,DGCCA_43,DGCCA_44,DGCCA_45,DGCCA_46,DGCCA_47,DGCCA_48,DGCCA_49,DGCCA_50,DGCCA_51,DGCCA_52,DGCCA_53,DGCCA_54,DGCCA_55,DGCCA_56,DGCCA_57,DGCCA_58,DGCCA_59,DGCCA_60,DGCCA_61,DGCCA_62,DGCCA_63,DGCCA_64,DGCCA_65,DGCCA_66,DGCCA_67,DGCCA_68,DGCCA_69,DGCCA_70,DGCCA_71,DGCCA_72,DGCCA_73,DGCCA_74,DGCCA_75,DGCCA_76,DGCCA_77,DGCCA_78,DGCCA_79,DGCCA_80,DGCCA_81,DGCCA_82,DGCCA_83,DGCCA_84,DGCCA_85,DGCCA_86,DGCCA_87,DGCCA_88,DGCCA_89,DGCCA_90,DGCCA_91,DGCCA_92,DGCCA_93,DGCCA_94,DGCCA_95,DGCCA_96,DGCCA_97,DGCCA_98,DGCCA_99,DGCCA_100
TCGA-D8-A1JN-01,0.048314366,0.038236037,0.028935194,0.011411416,0.013770394,-0.010959935,-0.031137366,-0.014174184,0.017535975,-0.027855208,-0.030998822,0.02336049,0.039581317,0.021759506,0.0043217237,-0.040687688,0.014709443,0.009450319,0.0043743886,0.006009924,-0.015498567,-0.00509952,0.019881671,-0.047443677,-0.004751552,-0.029289387,-0.0072425343,0.011759083,0.0245608,0.058249652,-0.02877243,-0.001954386,0.05864661,-0.0278766,0.026449239,-0.026598938,-0.019287374,-0.0052731447,0.017995931,0.061614778,-0.042507935,0.008095089,0.0050459076,-0.055631183,0.015453583,-0.0020905095,0.07968317,-0.0092785265,-0.051571537,-0.03516293,0.0041300664,0.02455703,0.04550095,0.024002558,-0.029116396,-0.04371739,-0.0006117285,-0.018096875,-0.045914393,0.0018565673,-0.025751716,-0.030660836,0.041712306,0.069426835,-0.013354418,0.015794257,-0.013547061,-0.0035023806,0.04454052,0.005307682,-0.00015066005,0.016790941,0.0016125941,-0.01778972,0.042687275,-0.058104165,-0.011251905,-0.03896238,-0.03723734,0.042325906,-0.017374052,-0.05787501,0.01143046,0.016491022,0.0635298,-0.032205246,-0.0569541,-0.00950964,0.051537067,0.0051974226,0.036930837,-0.021122541,0.019294135,-0.014002206,0.016164783,0.0036589568,0.019671503,0.02744444,0.077007994,0.016638305
TCGA-D8-A1JP-01,-0.040897407,0.021197414,0.04482948,-0.021765275,0.020006241,-0.02805069,-0.02318599,0.028230214,0.037829626,0.017808663,8.938741e-05,-0.010668384,-0.007725014,0.020705808,0.071501665,-0.010753936,-0.016636848,-0.035129197,-0.024262432,0.0339398,0.050496407,-0.010172125,-0.0017900588,-0.011881947,0.0036890507,-0.022834659,0.043313626,0.0017530145,-0.012548011,-0.005544132,-0.03167166,-0.0127635,0.0051975376,0.025772743,0.01617403,0.00055674464,0.03707133,0.033521093,-0.056201503,-0.08358032,-0.038512245,0.002148889,-0.008587349,-0.025736064,0.027745675,-0.0052181548,-0.014187302,-0.031676162,-0.0052021886,0.010632451,8.458085e-05,-0.055333983,0.010682079,-0.020268504,-0.01676769,0.017292751,0.006043505,-0.063531026,0.04712192,0.0047103614,0.05657619,0.06422539,-0.0017897189,0.025093691,-0.06444383,-0.016362686,0.014509374,0.0064738486,0.042213656,-0.0049588326,-0.03618259,0.013825284,0.010420037,-0.03419599,-0.035128683,-0.03503912,-0.017746862,-0.068239525,-0.006176843,0.02862636,-0.0019835085,-0.05196319,-0.013662353,-0.023223113,0.0012522396,-0.036672488,-0.019442935,0.008984469,0.035011075,0.012942344,0.0079833865,0.028267123,-0.015049804,0.0017290898,-0.02511,-0.014808301,-0.03527911,0.07643027,0.026942225,-0.020583848
TCGA-D8-A1JS-01,-0.04172437,-0.016054742,0.03497745,-0.01393853,0.04470417,-0.029829238,-0.007622459,-0.055464283,-0.02219684,0.005178841,0.040567815,0.01972219,-0.0067920536,-0.012454199,0.027634703,-0.033048984,-0.007072112,-0.0038221795,-0.023533536,0.0042189574,-0.09806974,0.025827004,-0.04828485,0.00512408,0.007991315,-0.014370703,0.033888467,-0.017513447,-0.0054996726,0.028672852,0.040733743,-0.007767762,-0.001976815,0.00033032987,0.016881572,-0.0390434,0.030342609,0.010011505,-0.066818796,-0.0022160057,0.002315031,-0.029055143,-0.032593194,-0.04084825,0.010726752,0.0049572256,-0.04035711,0.022202484,-0.04942407,-0.02488064,-0.005476175,0.04017075,0.022069223,-0.010297179,0.0026665078,-0.034437936,0.010980006,0.05741318,-0.0010068611,0.036149092,0.0055844113,-3.3099204e-06,0.0066811275,0.0319414,0.038410194,0.014104705,-0.014203854,-0.033012144,0.017357256,-0.021980412,-0.010929344,-0.035672795,-0.0026668012,0.056668542,-0.056725275,-0.0041573877,-0.04221466,-0.0058365166,-0.04171516,-0.014722925,0.030051677,-0.003695317,0.004340997,0.00023368839,-0.08144584,0.0152420215,-0.03943626,-0.011996929,0.029814128,-0.017051352,0.003995873,0.009430295,0.04463661,-0.062536225,0.04111019,0.00047209626,0.009175636,-0.021705274,0.024724184,-0.011602417
TCGA-D8-A1JT-01,0.009326231,0.0071175382,-0.026918441,0.0015748395,-0.0017369278,-0.025986804,-0.08195319,0.011291717,0.021760542,-0.009629571,0.032889087,0.015951615,0.07455227,-0.016798832,0.030037994,0.006615838,-0.027061835,-0.0041481964,0.023592953,-0.010711019,0.016070351,-0.008959123,-0.0065007047,-0.0022265934,-0.022136748,0.031586006,-0.008716134,0.031747226,0.017946377,-0.0082951635,-0.016356695,0.021600027,0.016210683,-0.024610799,0.017419128,-0.032213114,-0.01811471,-0.017996684,-0.016530477,-3.8643368e-05,-0.037667464,0.01570619,0.018056495,-0.033006433,-0.0072718225,0.010538441,0.026841922,0.04138253,-0.0044759065,0.029336208,-0.01480683,-0.008660507,-0.039887093,0.0007250123,0.00935491,0.015502121,-0.015203485,0.009869307,0.034337636,0.025756769,-0.033050556,0.07714099,0.011648693,0.037112363,-0.0031764824,0.014947664,-0.01217795,-0.028276458,-0.026742253,0.0072414135,-0.01051143,-0.028371882,0.007193138,-0.019177858,0.056454368,0.05067424,-0.019027453,-0.032077808,-0.039059345,0.01682876,0.046335094,-0.0013788296,6.994605e-05,0.006032454,0.008413773,-0.05356895,-0.051216424,-0.026551327,0.0422308,-0.051435225,-0.035070825,-0.04588897,-0.004634708,0.016800975,-0.020153485,-0.021246511,-0.0022641548,0.022592735,-0.018402068,-0.011936409
TCGA-D8-A1JU-01,-0.009027271,0.053573694,0.0055226646,-0.029044177,0.008306338,0.014807096,-0.019161105,0.041650053,-0.04875498,-0.060941607,0.036130942,0.015533199,0.008741407,-0.012194396,-0.002673111,-0.004549231,-0.0020919386,-0.028250858,-0.029515255,0.017446129,-0.009457912,-0.033895582,0.03031694,-0.011450307,-0.04247108,0.06138892,-0.0030623004,-0.006052493,-0.018361853,0.005478289,-0.016033456,-0.005664104,0.008426548,-0.053905215,0.024878824,0.03296512,0.05677945,-0.006290436,-0.029691802,-0.0073661692,0.007567765,-0.04251958,-0.02978601,-0.011597339,-0.007075401,-0.038165305,-0.012913118,0.009205146,0.015248852,0.021379855,-0.027554613,-0.010629648,-0.021971423,0.0069283256,0.029600231,0.028798934,0.029070303,0.062397655,-0.022141982,-0.006461134,0.063012265,0.01370821,-0.048964463,0.03048568,-0.005473082,-0.013409839,-0.03120058,0.04480555,0.003069682,-0.03910898,-0.04536453,-0.050478995,0.010878523,-0.022647751,-0.00040559308,-0.054695025,-0.038224082,0.019748013,0.021786276,0.035062373,0.02180173,9.464659e-05,0.0054900018,-0.005860326,-0.06516019,-0.0026263297,-0.018847827,0.021909129,0.03786044,0.0618759,-0.040188707,-0.049365606,0.012680668,-0.03949357,-0.06021639,0.039492488,0.008796355,-0.018574426,-0.020520676,0.015414404
TCGA-D8-A1X5-01,5.658326e-05,-0.0070513804,0.049483724,-0.007873554,0.050155144,0.0067485096,-0.05851617,0.010437699,-0.072855644,-0.00922139,0.019162336,-0.004540821,-0.041749813,-0.008776933,0.041644245,0.039008796,0.00733863,0.009053096,-0.04895049,0.0011884663,-0.019168284,0.008152012,-0.01925465,-0.040692333,0.03489956,-0.046033226,-0.0012869444,-0.024488907,0.0664168,-0.02119081,-0.0004106732,0.014995909,0.0036456287,-0.0013970882,-0.016906995,0.016245777,0.044207975,-0.022831932,-0.0033709137,-0.037206646,0.0017870534,0.008544112,-0.0042442842,0.026831497,-0.029349621,0.050037045,0.079124965,0.0706844,0.031979367,-0.032974735,0.008639798,0.0029730797,-0.04960994,-0.03681892,-0.026915366,0.011223426,0.008250477,0.020574918,0.016456468,-0.0074367686,0.003566254,-0.012487903,0.035593756,0.0065627284,-0.05773768,0.03139802,0.02471873,-0.03404697,-0.027613854,0.03192999,-0.023792645,0.00795568,2.2482127e-06,-0.124546684,-0.005487198,0.008619767,-0.013162803,-0.010049532,-0.006244821,0.026143193,-0.06501766,0.016863186,-0.013778059,-0.04289104,0.054609958,0.01239422,0.026956761,0.03422675,0.03554225,0.0052031595,-0.049625516,0.03661666,-0.02925367,-0.0055695726,-0.061190024,0.019936144,0.017819338,0.013630884,-0.05453209,0.068878904
TCGA-D8-A1X6-01,-0.07397214,0.02015537,-0.032296542,-0.033051882,0.05988648,0.017756946,0.009639624,-0.028676523,0.0021849822,-0.023020541,0.043107927,0.034967564,0.0016104188,0.005874831,-0.095731236,-0.04786949,0.021550193,-0.022236705,-0.03323731,0.026269536,0.017415976,-0.017081087,0.007800038,0.0032197542,-0.012355768,-0.054798774,-0.0020612376,-0.018285157,-0.027830834,0.011468402,-0.038760178,0.036425278,-0.02840442,-0.0054068784,0.0015461517,0.054150328,-0.021621004,0.00771603,0.00846361,0.020766653,-0.018399075,0.013935104,-0.0026560822,0.014736105,0.00825996,0.027528554,-0.056257278,-0.014071177,-0.018132009,-0.05004425,0.04855025,0.00083438965,-0.021256814,0.005316753,-0.0017604707,0.022248585,-0.010913893,0.0043692943,-0.0044923527,-0.054822378,-0.018671922,-0.011870796,-0.045382045,0.037691444,0.026615174,-0.03194743,0.0076785786,0.014393351,-0.036584757,0.011854402,-0.01574558,-0.035873346,-0.082582936,0.028601296,0.04463967,-0.017702807,0.022525648,-0.01218977,0.0012806645,-0.026485655,-0.064987324,-0.0034763375,-0.0005250694,0.018402632,0.0038540456,-0.03553798,-0.002256684,-0.016760191,-0.033318177,0.06557078,-0.00923565,-0.01988818,-4.212605e-06,-0.046630573,-0.10970206,0.020997463,-0.026152357,0.014798835,-0.031854905,-0.073485315
TCGA-D8-A1X7-01,-0.03236635,0.02670177,-0.02652718,-0.018408628,0.06845566,0.026617091,0.029432017,0.0038605314,0.034651775,0.0010462999,0.056569766,-0.01807562,0.038582824,-0.0024258997,-0.0041095335,-0.01644668,-0.00016139631,0.046297286,-0.008899376,-0.005777794,-0.021038383,-0.04500591,-0.0029619774,0.058002897,-0.017373655,-0.016899057,-0.01023729,0.012959558,0.08791431,0.02014838,-0.044125877,0.0016652555,-3.7304126e-05,0.000886295,-0.04038089,-0.0030704746,-0.025645576,0.032942258,0.03340633,0.0099873,0.048205994,0.03746162,0.021505008,-0.0032549107,0.039702266,0.0040048016,-0.0032630423,0.051909566,0.05431813,0.0005952846,0.011380585,-0.033647448,-0.046752885,0.003693839,0.013422902,-0.03290111,-0.0011485582,-0.027326453,0.023525005,-0.04955232,-0.016902762,0.030809637,0.029512547,-0.028056322,0.051312033,0.026903057,0.0183714,0.017128741,-0.03680676,0.019425502,0.020934,0.0025938428,-0.0033461773,-0.032470867,-0.032364137,-0.0029939637,0.012447994,-0.03238105,-0.007581516,0.0137929665,0.028711678,0.0022195247,0.013607393,-0.0033169794,-0.025188345,0.004957165,0.028249796,0.027263904,0.042027496,0.013224649,-0.03154644,0.009891029,0.006215807,-0.001159275,0.015959041,-0.063828155,-0.018116431,-0.035544198,-0.013690177,0.02541977
TCGA-D8-A1X8-01,-0.058676172,-0.014214133,-0.007720541,-0.02997844,0.0140301585,0.020529993,0.062356584,0.072496325,-0.008488124,-0.020914957,-0.010617525,0.0015168842,-0.04093101,-0.012251308,-0.0033654384,-0.024037533,0.009663374,-0.0180424,-0.0029437765,-0.018228058,0.02616392,-0.036213733,0.0034224968,0.013333155,0.034859408,0.016127737,-0.019381639,-0.011271853,-0.0014778078,0.03784333,-0.03564062,-0.03637177,0.028997082,-0.050849758,-0.014569806,0.042470288,0.022552077,0.028841784,-0.003489337,-0.06406319,-0.062939115,0.0150176715,0.020837316,-0.005978847,0.038560048,-0.017803047,-0.044598617,-0.024208602,0.042759426,-0.044942416,0.0497116,-0.010651672,-0.0066870935,0.027827082,0.045340605,0.005486354,-0.008410419,-0.019254908,-0.007055071,0.0074878233,-0.09975441,-0.019976022,0.057348326,0.028708782,0.03115285,-0.03001996,0.01411432,0.00733592,0.040064994,-0.03899216,0.012896869,0.030308217,0.0021468475,0.052532956,0.045995936,-0.019834924,0.040745188,0.033842377,0.02879801,-0.05105849,0.07611048,0.013413477,-0.00043667527,0.013910754,0.06455155,0.019392936,-0.037516974,0.061922446,-0.03195498,-0.017600577,-0.00035810284,-0.025315741,0.02659836,0.0025600549,-0.031506874,-0.010961186,-0.019050043,-0.052332632,0.018109515,-0.06326313
TCGA-D8-A1X9-01,0.007580274,-0.021746263,0.03253844,0.033793066,0.008186553,-0.027715826,0.0076014493,0.03828278,0.0305081,-0.031124292,-0.023938287,-0.009681055,0.019345393,0.0059425556,0.011042165,0.026677348,-0.0112834135,-0.035321753,-0.018935276,0.030423464,0.026093105,-0.04317771,-0.054995216,-0.0065770866,0.0114842765,-0.031618208,0.0037707565,0.052420422,0.028252942,0.027728908,-0.018848691,-0.023424976,-0.048174962,-0.029244132,0.00023808028,0.035478815,-0.025892552,0.01769007,0.05805437,0.04956667,-0.015198793,0.00058873184,0.019734992,0.04913607,0.011100456,0.03959223,-0.0023530973,-0.009321908,-0.025651425,-0.021651879,0.06866066,0.038641296,0.016275264,0.015998542,-0.04529228,-0.015064391,-0.014232338,-0.08042067,-0.004440448,0.09282048,0.08341183,-0.037046164,-0.02348382,-0.07094241,0.033742454,-0.0042332592,0.020325739,0.028791558,-0.050510302,0.012984718,-0.023797102,-0.043968823,-0.018494075,0.0010498706,0.0019813683,-0.020449825,0.014993517,-0.0067457836,-0.0022048969,0.0044934116,-0.016833326,-0.0060825376,0.006853816,-0.03211415,-0.059538685,0.044603784,-0.076399535,-0.012358665,0.055666104,0.0009931093,0.028243065,0.026348805,0.024323687,0.045556474,-0.00069883093,0.06950859,-0.0047308514,-0.071322724,-0.026536765,0.028477475
TCGA-D8-A1XA-01,-0.0030532256,-0.023091344,-0.012188685,0.009635413,0.026877007,-0.024624938,0.028573502,-0.032395087,-0.0337492,-0.039943106,-0.020749893,-0.055302992,-0.021548854,0.014150074,0.07447225,-0.007200923,0.058951844,0.01741608,0.003789348,0.03868709,-0.013170358,-0.05823224,-0.009912743,-0.016455108,0.027309675,-0.07782353,0.021504423,0.00054151285,-0.06479518,-0.027090278,-0.031212395,0.026968677,0.014652127,-0.01777711,-0.020687446,-0.005689943,-0.04055872,0.039297234,0.041964293,0.01828521,-0.007441465,-0.0015027439,0.0068574864,-0.12563689,-0.021974087,-0.016477128,0.00671829,0.039122667,0.03792684,0.010286813,-0.0039933594,0.027915258,-0.047808737,0.011716072,-0.019280074,-0.006803101,0.019475933,0.012264986,-0.042604264,0.02637005,0.009881709,0.050177496,0.004292451,0.0059011467,0.02962284,0.0035730181,0.010690849,-0.017974466,-0.030976139,0.0044355467,0.00069843885,-0.0010164082,0.0075469497,-0.101310164,-0.05551478,-0.06402754,-0.061843835,-0.033822957,-0.0129936375,0.05791788,0.015671855,0.023152975,0.006608963,-0.001069244,0.019577904,0.040373523,0.017090198,0.082375824,-0.007329064,-0.0040859887,0.03783072,0.0069834315,0.039443478,0.00156279,0.012189595,0.02899913,0.014796747,-0.06376869,-0.020144694,0.029926779
TCGA-D8-A1XB-01,-0.008279943,0.035642233,0.055525776,-0.042420715,-0.008589307,-0.015067011,0.017953068,0.032381017,-0.049933653,0.03261501,0.0041809934,0.012986823,-0.022698574,0.010761497,0.063006535,-0.026877074,-0.027248997,-0.021359283,0.00060915534,0.009588665,0.013519326,0.009887373,0.020777538,-0.02461949,-0.08024723,-0.022052478,0.029183455,0.056166556,0.046637416,-0.020153463,0.019413875,0.003138652,0.0379129,0.018606756,0.011779485,0.026468493,-0.004311842,0.015919339,0.008878671,-0.05813273,-0.004874105,-0.0052472465,0.036500588,0.037728954,0.020635407,-0.009691154,0.042622298,0.083534315,0.023853082,0.0439237,-0.020413933,-0.047504906,-0.056272328,0.01643113,-0.027183365,0.059795313,-0.05058584,0.040792763,0.023723563,0.029165555,-0.095607094,0.035240337,-0.024656208,-0.0275645,0.033823512,0.0191028,0.0027651575,0.028952617,-0.03303406,-0.024101041,-0.025355121,-0.008547068,-0.020403726,-0.04990533,0.026191797,-0.007984486,0.034915738,0.001599757,-0.022166764,-0.007733234,0.089682974,-0.022621807,-0.016454164,-0.0057284427,0.0113448985,-0.036834426,0.0048925225,0.014960155,-0.034606963,-0.0074592903,0.005366914,-0.0023626112,0.023688512,-0.0014856253,0.010616988,0.039274763,0.028943934,-0.029193627,-0.017010828,-0.052617323
TCGA-D8-A1XC-01,0.022324597,-0.018952254,-0.026425987,-0.0022568982,0.019513119,-0.03855896,-0.030667812,0.012598367,-0.01886971,0.033667352,-0.0006760368,-0.0010086447,-0.011477536,0.02838581,-0.0027238764,0.0025419518,0.0251378,-0.008680135,0.031861134,-0.0039414708,0.06604067,0.0052865343,0.0016114777,0.019805044,0.017903864,0.03802843,0.0018222029,0.0013546213,-0.00080884295,0.006495557,-0.065861136,0.0023920704,-0.024843562,0.026666142,0.01065987,-0.006015218,-0.033329997,-0.022271592,-0.017910331,-0.061834823,-0.047672078,-0.016878469,0.018037237,0.023242872,0.002477115,0.004181076,-0.018869461,0.02159149,0.031954657,0.011476692,-0.08782847,-0.0064470563,0.014145622,0.024989845,0.033283487,0.0059357937,-0.021997139,0.026192449,0.04011462,0.02255832,-0.020972732,-0.011604924,-0.013984041,-0.028746633,0.001965424,-0.021191321,0.029251363,-0.026545305,0.023854516,-0.0019649025,-0.005486455,0.0233805,-0.00772441,-0.060483858,-0.0361671,-0.06011595,-0.040635906,-0.005178543,-0.024394313,0.01400951,0.012540457,-0.007990129,-0.010242898,0.0059916964,0.03412057,-0.019207614,0.049320716,-0.022781227,0.014519957,-0.01628245,-0.0051745586,-0.01689459,0.008546104,-0.0054154377,0.009054614,-0.010535281,-0.018848177,0.022270458,0.01189132,-0.046887256
TCGA-D8-A1XD-01,-0.019513812,-0.020665912,0.025083743,-0.003674361,-0.008149527,-0.032936092,-0.0016645929,-0.056072623,0.03310113,0.0059446692,0.044824105,-0.011706887,0.028254498,-0.0065599717,-0.055651605,-0.04146346,0.03713239,-0.048391793,-0.021130063,0.0021346158,0.008259483,-0.018674176,0.012241842,0.08087799,0.012964636,0.064956225,0.009180711,0.06109087,-0.017755635,-0.001332379,0.0025985856,-0.006096596,0.019705443,-0.02622125,0.002065451,0.021523999,-0.042581096,0.040293775,0.011037347,-0.027628468,0.015249049,0.0456549,0.01252201,-0.0563751,0.025360372,0.013051549,-0.023323825,-0.021109274,-0.017652258,0.00075303286,0.023548678,0.01483678,-0.011935294,-0.013052342,-0.013552953,-0.02382879,-0.051683173,-0.008447779,0.024783134,-0.03231769,0.018885422,-0.015200171,0.06300147,0.05136057,-0.012861481,-0.0064942874,-0.02251006,0.016059414,0.034179717,0.009843909,-0.01730007,0.0069491398,0.036753472,0.009560776,-0.04230199,-0.026344607,0.06951575,-0.0506363,0.005476488,-0.018013798,0.034001082,0.008965275,-0.046040963,-0.012638423,0.042114582,0.01055021,-0.01475695,0.021643396,0.0016319088,0.016968397,0.06170339,-0.017809734,0.024238262,0.025000755,-0.0281411,0.013766715,0.010562699,-0.0032900563,-0.022632137,0.033258554
TCGA-D8-A1XF-01,-0.0002002432,-0.049686145,-0.0049736425,0.028420947,0.032031678,-0.024575884,0.07318953,0.018776618,-0.055125076,0.04885329,0.067493565,-0.030071981,0.013124874,-0.02204575,0.07682273,-0.03434585,-0.00069820834,-0.0038570617,0.0066368543,0.027766496,0.023589596,-0.02989425,0.022118405,0.0068070777,-0.10122588,-0.014515623,-0.0023645707,0.036308326,0.026342954,-0.0023447666,0.013789967,0.0459948,0.09055957,0.056748804,0.023820417,0.012707453,-0.03811346,0.023595082,-0.0036253892,-0.076815195,-0.007973144,0.013200965,-0.016486207,0.013694078,-0.012322869,0.0073191645,-0.009007981,-0.033192657,-0.0032468499,-0.054863952,0.053338807,0.043806415,0.040794358,-0.020279907,-0.016759984,0.009530023,0.029610785,0.026628707,0.0032104345,-0.039115828,-0.034652643,-0.053042646,-0.0026814956,-0.04125948,-0.013552157,-0.018687045,-0.00543953,-0.0042118113,0.019308966,0.0037291176,-0.022296587,-0.019415768,-0.013820439,0.027604345,-0.043113988,-0.013852928,0.024644611,0.035578355,-0.0046812543,-0.015213103,0.03894659,0.02877516,-0.03097488,-0.006135877,-0.020974968,-0.012886707,-0.06748216,-0.037649624,-0.033202626,-0.0050088093,0.03755552,0.036532395,0.015459457,0.0060811536,0.02942662,-0.031253826,0.0003114827,-0.007601884,0.0073625017,0.0044575343
TCGA-D8-A1XG-01,-0.031081447,-0.0066138906,0.06643298,-0.003140919,0.058859795,0.0045329696,-0.018155297,-0.06409255,0.006710341,-0.044021085,0.047232054,-0.025098221,0.0015437878,0.008018572,0.066991195,0.0033375407,-0.0012991792,0.045013897,-0.039888237,-0.02231361,-0.049709238,0.064205214,-0.0012122067,0.018833518,-0.00417706,0.061947986,-0.007142919,0.03788815,0.006167534,0.018139595,-0.02976717,-9.580329e-05,0.024382211,-0.016051196,0.0061837668,-0.057167664,-0.008381297,0.027347455,0.039719183,-0.011282042,0.015087945,0.04584962,-0.0045340257,-0.04362218,-0.0010568216,-0.029452136,-0.01257392,-0.0047703926,0.035437234,-0.02579952,-0.0374691,0.010559086,-0.02192679,-0.0022095814,0.0021474771,-0.02549115,-0.016233949,0.00666661,-0.012403177,-0.052477174,0.082444824,0.017198145,-0.0002795281,-0.008480323,-0.025488792,0.014310965,0.026118916,0.015471524,-0.03879287,-0.023784528,-0.034185752,-0.001593899,-0.01867778,0.05254967,0.06835878,0.018821903,0.039255638,-0.004410431,-0.0066592405,-0.023740444,0.007798666,0.028475482,0.0048221415,0.0060215443,-0.031018315,0.010775878,-0.086587705,-0.027274197,-0.035548024,-0.013390052,-0.014800433,-0.073194176,-0.0031294702,0.024157694,-0.025011405,0.013362788,0.03721679,0.009169869,-0.030649465,0.010548183
TCGA-D8-A1XJ-01,0.012216666,0.04665561,0.012288191,0.008902323,0.04047011,-0.015178033,-0.0021804646,-0.044048525,0.009360395,0.024351906,-0.054362826,-0.03263559,-0.020191688,-0.03057258,0.025846709,0.010907702,-0.015601262,0.012392821,0.027889496,0.00028066832,-0.03705215,0.06319497,0.00984478,-0.0151015865,-0.0038082832,0.04124315,-0.0026303502,0.015416333,-0.0022064648,-0.009042539,0.025366683,0.0059259413,0.02461246,0.0067375284,0.019864932,0.035047613,0.023924964,0.04959046,0.04295718,-0.03821961,0.024365813,0.012163913,-0.007212456,-0.008402454,-0.007444691,0.03251519,0.029034045,-0.044886746,-0.019442558,-0.04807132,-0.020626081,0.003913285,0.03638146,0.03355306,-0.052220732,-0.0011999449,0.052139536,-0.020056546,0.102110565,-0.025875302,0.062589854,-0.06914485,0.0039477823,0.04357882,0.02185181,0.01512064,-0.0049249595,0.025992863,-0.07369136,0.014642792,0.0009631752,-0.030475216,0.0021768697,-0.03405545,-0.02199636,0.020121561,0.0032433998,0.018613376,0.009301495,-0.008730497,0.0020079147,0.029703813,0.027793232,0.0010796376,0.02085203,0.027528228,-0.008738584,0.0009873696,-0.03563018,0.006972855,-0.011473377,0.030815978,0.027141424,-0.004740283,-0.02071144,0.03087143,0.0075690094,-0.050869793,-0.0058506243,-0.07344507
TCGA-D8-A1XK-01,-0.009584969,0.02304998,-0.021955386,0.020503838,-0.00671155,0.030744141,-0.0041048722,0.03209149,0.030813329,0.034123193,0.027883163,0.028158858,0.0067583085,-0.01788631,-0.025221929,-0.0044825296,0.012057373,0.005230141,-0.025611738,-0.02934218,-0.037901964,-0.071899496,-0.008357952,0.048516825,-0.010854112,-0.010769102,-0.022929389,-0.029749254,0.00019690441,-0.046100833,-0.036050025,0.07159617,0.018474359,0.041615244,0.0034399992,0.011627307,-0.055759337,0.011541973,0.013200942,-0.038022906,-0.02017581,0.06364727,0.00080682756,-0.027380519,-0.026836652,0.011209112,0.0024238857,-0.04149753,0.017501375,0.011073274,0.006861955,0.023729023,0.02593647,0.051362082,-0.028110838,-0.061857685,0.023636144,-0.02178147,-0.016839698,-0.034598313,0.057605967,-0.017567735,-0.082152694,-0.011128841,-0.03511583,-0.03091843,-0.008606669,-0.006471092,-0.06371507,-0.02571082,0.046572357,-0.014528069,0.016257562,-0.04054636,0.022789963,0.01791798,0.029620301,-0.08934278,-0.013417681,0.018982302,0.009801029,0.023730341,0.03596358,0.013039755,-0.038116474,0.0515071,0.0136406785,0.008334505,-4.074257e-05,0.06323326,-0.023400772,-0.004046375,0.0016602911,-0.024884347,-0.032466687,-0.023258999,0.029333482,-0.039398953,-0.052874543,0.009288281
TCGA-D8-A1XL-01,-0.004412381,0.045876935,-0.021213664,-0.016370775,0.045852177,0.010003769,0.017206948,-0.033505827,0.019329699,0.017185252,-0.005899096,-0.018973071,-0.004756051,-0.016176242,-0.014574138,-0.02359053,0.010858152,0.033376638,-0.033158097,0.008115182,-0.03164269,-0.019068988,-0.036942363,-0.021999631,0.024057738,0.013591275,0.0418142,-0.034595635,0.022575513,-0.018614288,-0.0042372644,0.0025463123,0.03912096,0.027144339,-0.027834043,0.06399134,-0.034144923,0.02420237,-0.02494786,-0.017610347,-0.024359422,-0.010326613,-0.005671877,0.0637259,-0.004037674,-0.0115734525,0.020964738,-0.032610163,0.012046237,0.03013057,0.008597389,0.014890876,-0.06448891,-0.04254161,-0.010011995,-0.02137692,0.047317076,-0.05439541,0.03401078,-0.018408837,0.0713399,-0.03141676,0.013652968,-0.011381598,-0.031081986,-0.004698653,-0.018424785,0.050531007,0.0066756373,-0.052501947,-0.032168936,0.016102586,0.056016635,-0.00017127581,0.049767338,-0.050460078,0.032862272,-0.0049455073,-0.033971444,-0.013683643,0.052225865,0.0008599465,-0.013690904,-0.020593826,-0.026742322,-0.0059755202,0.031158898,-0.021693863,-0.016257426,0.0066762017,-0.017051943,0.026261518,0.011343084,0.01589151,0.05912128,-0.013013134,0.037183136,0.019113645,0.020349879,0.04306015
